old_url,new_name
https://wiki.itldc.com/wp-content/uploads/2023/08/Screenshot-2023-08-08-at-11.58.05.png,wiki/legacy/2023-08-Screenshot-2023-08-08-at-11.58.05.png
https://wiki.itldc.com/wp-content/uploads/2023/08/1-1024x728.jpg,wiki/legacy/2023-08-1-1024x728.jpg
https://wiki.itldc.com/wp-content/uploads/2023/08/2-1024x728.jpg,wiki/legacy/2023-08-2-1024x728.jpg
https://wiki.itldc.com/wp-content/uploads/2023/08/3-1024x728.jpg,wiki/legacy/2023-08-3-1024x728.jpg
https://wiki.itldc.com/wp-content/uploads/2023/08/4-1024x728.jpg,wiki/legacy/2023-08-4-1024x728.jpg
https://wiki.itldc.com/wp-content/uploads/2023/08/5-1024x728.jpg,wiki/legacy/2023-08-5-1024x728.jpg
https://wiki.itldc.com/wp-content/uploads/2023/08/6-1024x728.jpg,wiki/legacy/2023-08-6-1024x728.jpg
https://wiki.itldc.com/wp-content/uploads/2022/08/Screenshot-2024-09-02-at-14.14.56.png,wiki/legacy/2022-08-Screenshot-2024-09-02-at-14.14.56.png
https://wiki.itldc.com/wp-content/uploads/2022/08/Screenshot-2024-09-02-at-14.16.19.png,wiki/legacy/2022-08-Screenshot-2024-09-02-at-14.16.19.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2024-10-11-at-11.25.48.png,wiki/legacy/2022-07-Screenshot-2024-10-11-at-11.25.48.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2024-09-02-at-13.48.23.png,wiki/legacy/2022-06-Screenshot-2024-09-02-at-13.48.23.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2024-09-02-at-13.55.18-1024x422.png,wiki/legacy/2022-06-Screenshot-2024-09-02-at-13.55.18-1024x422.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2024-09-02-at-13.58.49.png,wiki/legacy/2022-06-Screenshot-2024-09-02-at-13.58.49.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-06-at-15.47.54.png,wiki/legacy/2022-07-Screenshot-2022-07-06-at-15.47.54.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-06-at-15.50.24.png,wiki/legacy/2022-07-Screenshot-2022-07-06-at-15.50.24.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-06-at-15.51.44.png,wiki/legacy/2022-07-Screenshot-2022-07-06-at-15.51.44.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-25-at-14.03.50.png,wiki/legacy/2022-07-Screenshot-2022-07-25-at-14.03.50.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-25-at-14.09.01.png,wiki/legacy/2022-07-Screenshot-2022-07-25-at-14.09.01.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-25-at-14.19.18.png,wiki/legacy/2022-07-Screenshot-2022-07-25-at-14.19.18.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-25-at-14.19.56.png,wiki/legacy/2022-07-Screenshot-2022-07-25-at-14.19.56.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-25-at-14.20.42.png,wiki/legacy/2022-07-Screenshot-2022-07-25-at-14.20.42.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-11.35.38-2.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-11.35.38-2.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-15-at-11.38.11-1-1024x360.png,wiki/legacy/2024-05-Screenshot-2024-05-15-at-11.38.11-1-1024x360.png
https://wiki.itldc.com/wp-content/uploads/2021/08/Screenshot-2025-03-23-at-16.21.52-1.png,wiki/legacy/2021-08-Screenshot-2025-03-23-at-16.21.52-1.png
https://wiki.itldc.com/wp-content/uploads/2024/06/Screenshot-2024-06-19-at-12.47.08-1024x541.png,wiki/legacy/2024-06-Screenshot-2024-06-19-at-12.47.08-1024x541.png
https://wiki.itldc.com/wp-content/uploads/2024/06/Screenshot-2024-06-19-at-12.48.04-1024x541.png,wiki/legacy/2024-06-Screenshot-2024-06-19-at-12.48.04-1024x541.png
https://wiki.itldc.com/wp-content/uploads/2024/06/Screenshot-2024-06-19-at-12.48.19-1024x541.png,wiki/legacy/2024-06-Screenshot-2024-06-19-at-12.48.19-1024x541.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2025-10-30-at-9.56.58-1024x405.png,wiki/legacy/2022-06-Screenshot-2025-10-30-at-9.56.58-1024x405.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2025-10-30-at-9.57.10-1024x943.png,wiki/legacy/2022-06-Screenshot-2025-10-30-at-9.57.10-1024x943.png
https://wiki.itldc.com/wp-content/uploads/2022/06/Screenshot-2025-10-30-at-9.57.18.png,wiki/legacy/2022-06-Screenshot-2025-10-30-at-9.57.18.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.31.04.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.31.04.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.32.06.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.32.06.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.32.48.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.32.48.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.34.05.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.34.05.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.35.01.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.35.01.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.38.10.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.38.10.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.40.34.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.40.34.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2022-07-01-at-14.41.56.png,wiki/legacy/2022-07-Screenshot-2022-07-01-at-14.41.56.png
